transaction_id,user_id,amount,transaction_type,merchant
2263,3124,528.0,Credit,Swiggy
2264,654,196.27,Credit,Amazon
2265,63,111.82,Credit,Amazon
2266,509,436.47,Credit,Swiggy
2267,2340,344.04,Credit,Amazon
2268,3163,659.36,Debit,Zomato
2269,1688,925.99,Credit,Flipkart
2270,1448,255.25,Credit,Zomato
2271,1693,856.68,Credit,Swiggy
2272,2869,921.26,Credit,Uber
2273,1389,902.98,Credit,Uber
2274,2198,952.56,Debit,Swiggy
2275,3912,843.69,Credit,Zomato
2276,1295,597.55,Credit,Amazon
2277,2929,415.75,Credit,Amazon
2278,1605,496.77,Credit,Uber
2279,1140,873.89,Debit,Swiggy
2280,704,308.38,Credit,Swiggy
2281,516,167.67,Credit,Flipkart
2282,3659,149.41,Credit,Uber
2283,1938,828.72,Credit,Swiggy
2284,1834,763.87,Debit,Flipkart
2285,1265,502.67,Debit,Amazon
2286,30,282.12,Debit,Uber
2287,3215,680.84,Credit,Uber
2288,326,48.05,Debit,Swiggy
2289,3767,572.55,Debit,Swiggy
2290,2997,404.44,Debit,Zomato
2291,16,978.08,Debit,Amazon
2292,111,512.48,Debit,Amazon
2293,2920,556.75,Credit,Flipkart
2294,2761,715.24,Debit,Flipkart
2295,107,489.69,Debit,Zomato
2296,2427,232.32,Debit,Amazon
2297,2210,541.91,Credit,Flipkart
2298,283,944.83,Credit,Amazon
2299,269,415.81,Debit,Amazon
2300,2532,682.84,Credit,Flipkart
2301,2715,978.25,Credit,Swiggy
2302,3145,831.62,Debit,Swiggy
2303,1221,662.44,Credit,Flipkart
2304,1267,738.64,Debit,Zomato
2305,598,937.12,Debit,Uber
2306,799,960.15,Debit,Amazon
2307,1283,969.28,Credit,Uber
2308,2846,629.39,Debit,Flipkart
2309,1173,390.86,Debit,Amazon
2310,1891,141.82,Credit,Uber
2311,2438,391.69,Debit,Swiggy
2312,2012,943.53,Credit,Zomato
2313,2464,890.9,Credit,Uber
2314,426,528.42,Debit,Zomato
2315,3045,541.64,Credit,Swiggy
2316,1726,315.83,Debit,Uber
2317,3289,459.96,Credit,Flipkart
2318,4000,717.3,Credit,Amazon
2319,2915,408.41,Credit,Swiggy
2320,2134,196.1,Credit,Zomato
2321,1240,545.45,Debit,Zomato
2322,2471,233.08,Debit,Swiggy
2323,3392,974.54,Credit,Flipkart
2324,118,396.44,Debit,Flipkart
2325,3998,910.57,Debit,Zomato
2326,3007,233.3,Debit,Swiggy
2327,2930,197.32,Debit,Swiggy
2328,3040,620.73,Debit,Amazon
2329,2463,781.59,Debit,Zomato
2330,599,571.1,Debit,Flipkart
2331,2088,237.5,Credit,Uber
2332,1185,47.52,Debit,Flipkart
2333,2751,622.11,Credit,Flipkart
2334,2585,139.73,Credit,Uber
2335,2468,349.74,Credit,Zomato
2336,664,679.03,Debit,Amazon
2337,2143,107.04,Debit,Flipkart
2338,3514,135.98,Credit,Flipkart
2339,1582,71.05,Credit,Zomato
2340,3021,996.12,Debit,Zomato
2341,650,393.21,Debit,Swiggy
2342,1490,906.74,Debit,Zomato
2343,288,300.65,Credit,Zomato
2344,3937,755.67,Credit,Flipkart
2345,1700,226.88,Debit,Amazon
2346,412,503.34,Debit,Flipkart
2347,2448,826.37,Credit,Zomato
2348,2576,818.17,Debit,Swiggy
2349,1042,796.34,Debit,Amazon
2350,136,825.5,Credit,Swiggy
2351,2026,219.36,Credit,Uber
2352,3536,487.39,Credit,Swiggy
2353,759,490.02,Credit,Swiggy
2354,1272,891.6,Debit,Zomato
2355,2891,303.92,Credit,Zomato
2356,2758,932.18,Debit,Zomato
2357,1025,456.29,Debit,Zomato
2358,3774,673.09,Debit,Zomato
2359,381,276.19,Credit,Swiggy
2360,2557,416.2,Credit,Uber
2361,3532,712.7,Debit,Zomato
2362,1529,517.62,Debit,Uber
2363,806,931.4,Credit,Uber
2364,476,739.75,Debit,Flipkart
2365,3629,568.76,Debit,Flipkart
2366,954,887.8,Debit,Amazon
2367,849,668.9,Debit,Flipkart
2368,897,650.85,Debit,Zomato
2369,32,253.91,Debit,Uber
2370,1928,400.91,Debit,Amazon
2371,2166,686.47,Debit,Flipkart
2372,3880,892.87,Credit,Swiggy
2373,3256,322.39,Credit,Amazon
2374,191,223.33,Debit,Zomato
2375,1771,597.76,Debit,Uber
2376,1774,76.53,Credit,Zomato
2377,3800,717.4,Credit,Zomato
2378,2122,706.11,Credit,Swiggy
2379,623,361.42,Debit,Swiggy
2380,1127,893.75,Credit,Uber
2381,2919,507.16,Credit,Flipkart
2382,586,649.31,Debit,Zomato
2383,2468,217.48,Credit,Flipkart
2384,473,423.17,Debit,Uber
2385,1788,863.79,Credit,Zomato
2386,114,220.81,Credit,Flipkart
2387,1403,396.67,Credit,Zomato
2388,1337,324.9,Credit,Swiggy
2389,2378,159.6,Credit,Swiggy
2390,339,296.82,Debit,Amazon
2391,2286,240.44,Debit,Uber
2392,1197,924.36,Credit,Flipkart
2393,79,743.67,Debit,Zomato
2394,464,322.94,Credit,Amazon
2395,1922,765.71,Credit,Uber
2396,2653,31.92,Credit,Uber
2397,1988,531.26,Credit,Uber
2398,3573,257.83,Credit,Flipkart
2399,562,123.18,Debit,Swiggy
2400,285,884.92,Debit,Amazon
2401,223,207.35,Debit,Flipkart
2402,2641,824.17,Debit,Zomato
2403,1290,419.09,Credit,Flipkart
2404,1691,24.15,Debit,Zomato
2405,2421,735.21,Credit,Zomato
2406,1257,600.4,Credit,Uber
2407,2959,350.73,Debit,Flipkart
2408,828,288.73,Debit,Swiggy
2409,2284,82.95,Credit,Zomato
2410,2719,942.01,Credit,Uber
2411,3989,499.05,Credit,Swiggy
2412,828,94.67,Debit,Flipkart
2413,2811,869.99,Credit,Swiggy
2414,3386,286.04,Credit,Flipkart
2415,1961,211.57,Credit,Zomato
2416,1966,288.13,Credit,Amazon
2417,3885,568.93,Debit,Amazon
2418,2428,83.32,Debit,Zomato
2419,2842,486.94,Credit,Swiggy
2420,614,896.79,Debit,Flipkart
2421,563,196.29,Credit,Amazon
2422,2468,337.88,Debit,Flipkart
2423,2100,402.16,Debit,Zomato
2424,1745,590.36,Debit,Swiggy
2425,2867,920.06,Debit,Flipkart
2426,3715,400.59,Credit,Swiggy
2427,3581,78.46,Credit,Amazon
2428,1806,354.47,Credit,Flipkart
2429,1969,198.18,Debit,Uber
2430,2253,655.26,Debit,Amazon
2431,3049,38.97,Credit,Swiggy
2432,731,299.01,Debit,Zomato
2433,257,549.72,Debit,Uber
2434,185,284.56,Credit,Flipkart
2435,2193,555.49,Debit,Amazon
2436,2032,123.57,Credit,Flipkart
2437,1714,943.38,Debit,Flipkart
2438,3086,298.0,Credit,Uber
2439,246,923.77,Debit,Uber
2440,2235,332.58,Debit,Uber
2441,3409,784.02,Debit,Uber
2442,3331,253.73,Debit,Zomato
2443,866,673.07,Debit,Swiggy
2444,2088,330.48,Credit,Uber
2445,601,514.07,Debit,Amazon
2446,3709,677.08,Credit,Flipkart
2447,962,592.99,Credit,Uber
2448,1442,580.52,Credit,Amazon
2449,3034,75.02,Debit,Zomato
2450,3423,256.59,Credit,Amazon
2451,2057,576.12,Debit,Amazon
2452,2398,28.13,Debit,Zomato
2453,2132,258.14,Debit,Zomato
2454,533,236.89,Credit,Flipkart
2455,989,257.36,Debit,Uber
2456,2043,540.25,Debit,Amazon
2457,3865,586.14,Debit,Swiggy
2458,358,909.91,Credit,Swiggy
2459,378,392.17,Credit,Flipkart
2460,2220,927.31,Credit,Swiggy
2461,1049,655.43,Credit,Flipkart
2462,393,913.53,Debit,Uber
2463,1127,835.14,Credit,Flipkart
2464,702,690.71,Debit,Zomato
2465,3308,362.54,Credit,Zomato
2466,1434,248.7,Debit,Zomato
2467,3897,230.17,Credit,Zomato
2468,2597,952.65,Credit,Zomato
2469,784,958.99,Credit,Zomato
2470,1829,727.58,Debit,Zomato
2471,2380,884.96,Debit,Zomato
2472,3736,919.81,Credit,Zomato
2473,2842,516.44,Credit,Uber
2474,3604,632.77,Credit,Zomato
2475,2697,424.57,Credit,Flipkart
2476,983,424.31,Credit,Uber
2477,3943,48.04,Credit,Swiggy
2478,3101,439.48,Debit,Amazon
2479,2591,676.75,Debit,Uber
2480,1043,427.76,Debit,Zomato
2481,1172,873.69,Debit,Uber
2482,3543,339.24,Debit,Amazon
2483,2539,141.36,Debit,Amazon
2484,2331,813.44,Credit,Zomato
2485,862,677.21,Credit,Zomato
2486,1877,249.4,Credit,Flipkart
2487,1836,541.09,Credit,Amazon
2488,1699,407.83,Credit,Zomato
2489,113,939.47,Debit,Amazon
2490,3527,611.26,Debit,Flipkart
2491,1686,166.81,Debit,Swiggy
2492,3402,507.13,Debit,Amazon
2493,3327,863.93,Debit,Flipkart
2494,1623,674.78,Credit,Flipkart
2495,1423,844.03,Debit,Flipkart
2496,862,257.9,Debit,Uber
2497,2658,889.47,Debit,Zomato
2498,1933,758.06,Credit,Amazon
2499,508,731.62,Credit,Uber
2500,1668,353.08,Credit,Amazon
2501,466,888.78,Credit,Uber
2502,2872,641.6,Credit,Zomato
2503,3479,853.32,Credit,Flipkart
2504,2657,367.36,Debit,Amazon
2505,1122,154.2,Debit,Flipkart
2506,290,339.01,Debit,Zomato
2507,2916,460.71,Credit,Amazon
2508,1763,538.07,Credit,Swiggy
2509,3729,515.7,Credit,Swiggy
2510,3228,550.59,Credit,Swiggy
2511,2830,843.29,Debit,Zomato
2512,2210,178.4,Credit,Swiggy
2513,2672,322.89,Credit,Amazon
2514,1867,889.72,Credit,Swiggy
2515,3769,564.85,Credit,Amazon
2516,717,587.56,Credit,Zomato
2517,3169,483.28,Debit,Flipkart
2518,1401,553.48,Credit,Uber
2519,567,206.1,Credit,Swiggy
2520,1474,551.4,Debit,Uber
2521,994,997.2,Credit,Flipkart
2522,1141,570.39,Credit,Zomato
2523,3677,53.96,Debit,Zomato
2524,3877,798.47,Debit,Flipkart
2525,1988,402.51,Debit,Uber
2526,3788,162.14,Debit,Swiggy
2527,3866,863.89,Debit,Amazon
2528,3578,205.99,Debit,Zomato
2529,3261,921.56,Debit,Flipkart
2530,3548,447.38,Debit,Uber
2531,3395,745.36,Debit,Swiggy
2532,2644,551.53,Debit,Uber
2533,1994,264.06,Credit,Swiggy
2534,3252,674.38,Debit,Amazon
2535,1810,958.33,Debit,Amazon
2536,1205,771.94,Debit,Flipkart
2537,959,607.98,Debit,Flipkart
2538,1717,990.72,Debit,Swiggy
2539,1013,272.67,Credit,Swiggy
2540,1819,71.72,Credit,Swiggy
2541,1311,41.81,Credit,Swiggy
2542,475,713.58,Debit,Amazon
2543,618,831.93,Debit,Flipkart
2544,641,638.75,Credit,Flipkart
2545,2310,905.98,Debit,Zomato
2546,3595,701.0,Debit,Flipkart
2547,162,377.25,Credit,Flipkart
2548,3559,189.45,Debit,Uber
2549,2004,925.4,Debit,Uber
2550,1983,112.56,Debit,Zomato
2551,2229,547.56,Debit,Swiggy
2552,725,320.87,Debit,Zomato
2553,469,278.7,Debit,Zomato
2554,1810,649.38,Debit,Amazon
2555,21,238.92,Credit,Flipkart
2556,3347,917.2,Credit,Amazon
2557,260,411.98,Debit,Flipkart
2558,3405,680.6,Debit,Zomato
2559,2514,730.48,Credit,Flipkart
2560,1140,686.11,Credit,Swiggy
2561,1437,904.37,Credit,Swiggy
2562,537,238.82,Credit,Zomato
2563,952,95.19,Credit,Uber
2564,3917,64.91,Credit,Swiggy
2565,2814,879.07,Credit,Zomato
2566,3007,973.55,Debit,Amazon
2567,3995,309.5,Credit,Uber
2568,1980,696.58,Credit,Swiggy
2569,3795,18.82,Credit,Zomato
2570,1841,196.75,Debit,Zomato
2571,1857,692.38,Debit,Amazon
2572,2982,75.23,Debit,Amazon
2573,851,473.82,Credit,Uber
2574,1972,665.96,Credit,Swiggy
2575,1281,768.3,Credit,Zomato
2576,1192,459.28,Debit,Uber
2577,3921,633.98,Debit,Uber
2578,533,544.18,Debit,Amazon
2579,3670,61.78,Debit,Zomato
2580,2063,745.38,Debit,Flipkart
2581,2098,180.64,Debit,Amazon
2582,3047,41.49,Credit,Zomato
2583,304,456.66,Debit,Uber
2584,3559,866.98,Debit,Uber
2585,416,159.32,Debit,Swiggy
2586,305,22.73,Debit,Flipkart
2587,2244,118.88,Credit,Amazon
2588,3948,370.02,Credit,Swiggy
2589,813,584.37,Debit,Swiggy
2590,2848,201.08,Credit,Flipkart
2591,2436,803.94,Credit,Amazon
2592,2805,755.76,Credit,Amazon
2593,1985,698.9,Credit,Uber
2594,3937,492.6,Credit,Amazon
2595,2503,371.56,Credit,Swiggy
2596,713,381.83,Credit,Uber
2597,2753,508.04,Debit,Amazon
2598,2896,86.54,Credit,Flipkart
2599,1682,685.48,Debit,Swiggy
2600,1334,357.99,Credit,Zomato
2601,3199,232.51,Credit,Flipkart
2602,175,285.54,Credit,Flipkart
2603,3206,188.49,Debit,Amazon
2604,1090,902.55,Credit,Uber
2605,1417,177.35,Debit,Uber
2606,1988,884.1,Credit,Swiggy
2607,3437,576.52,Credit,Amazon
2608,2327,868.78,Debit,Uber
2609,758,479.32,Credit,Zomato
2610,2411,928.36,Credit,Amazon
2611,1773,219.38,Credit,Amazon
2612,171,559.14,Debit,Uber
2613,1075,134.58,Credit,Flipkart
2614,1352,452.75,Credit,Amazon
2615,3943,574.2,Credit,Flipkart
2616,665,609.62,Debit,Swiggy
2617,592,371.87,Credit,Swiggy
2618,2979,85.57,Debit,Uber
2619,1169,658.77,Credit,Swiggy
2620,2322,493.55,Credit,Uber
2621,3227,145.51,Debit,Uber
2622,3983,936.52,Debit,Flipkart
2623,2556,956.11,Debit,Flipkart
2624,3921,858.04,Debit,Swiggy
2625,2411,845.43,Debit,Flipkart
2626,1349,107.68,Credit,Amazon
2627,848,993.49,Credit,Zomato
2628,2703,406.38,Debit,Amazon
2629,2346,171.49,Credit,Amazon
2630,494,813.98,Credit,Uber
2631,546,233.47,Debit,Zomato
2632,2352,530.91,Debit,Uber
2633,1491,136.74,Debit,Flipkart
2634,904,479.9,Credit,Flipkart
2635,2287,562.56,Debit,Zomato
2636,2698,451.46,Credit,Swiggy
2637,3838,78.79,Debit,Flipkart
2638,1541,490.09,Debit,Amazon
2639,884,474.25,Debit,Zomato
2640,3248,269.0,Debit,Zomato
2641,3957,922.39,Credit,Flipkart
2642,2458,423.61,Credit,Flipkart
2643,2774,865.47,Credit,Uber
2644,3436,118.57,Debit,Uber
2645,3095,325.69,Credit,Amazon
2646,2366,184.57,Credit,Zomato
2647,2573,414.33,Credit,Swiggy
2648,905,120.52,Debit,Swiggy
2649,3825,446.62,Credit,Zomato
2650,3348,360.33,Debit,Amazon
2651,3072,231.08,Debit,Uber
2652,3676,645.76,Credit,Uber
2653,620,951.4,Credit,Uber
2654,953,215.04,Debit,Swiggy
2655,3301,714.67,Debit,Swiggy
2656,3736,744.96,Debit,Amazon
2657,3180,503.14,Credit,Swiggy
2658,2849,898.69,Debit,Flipkart
2659,2964,966.73,Debit,Swiggy
2660,3248,368.62,Debit,Uber
2661,320,654.52,Credit,Amazon
2662,3358,665.59,Debit,Zomato
2663,876,409.6,Debit,Zomato
2664,2377,323.62,Debit,Amazon
2665,1901,934.41,Debit,Flipkart
2666,753,792.08,Debit,Zomato
2667,2705,123.32,Credit,Uber
2668,1380,128.69,Credit,Zomato
2669,1038,923.32,Debit,Zomato
2670,3347,90.6,Debit,Uber
2671,71,691.54,Debit,Swiggy
2672,2875,234.49,Debit,Flipkart
2673,3267,44.83,Debit,Uber
2674,2913,69.04,Debit,Uber
2675,1836,379.79,Credit,Amazon
2676,2976,86.81,Debit,Flipkart
2677,3951,600.67,Debit,Swiggy
2678,1547,650.78,Credit,Uber
2679,106,379.73,Credit,Swiggy
2680,770,745.45,Credit,Uber
2681,2010,495.14,Credit,Uber
2682,2941,435.93,Debit,Amazon
2683,2244,412.92,Credit,Zomato
2684,2193,436.8,Credit,Flipkart
2685,3804,968.21,Credit,Amazon
2686,1374,684.59,Debit,Swiggy
2687,3496,322.06,Debit,Uber
2688,2519,736.52,Debit,Uber
2689,1710,336.96,Credit,Flipkart
2690,216,134.46,Debit,Amazon
2691,1117,480.61,Credit,Amazon
2692,260,753.51,Credit,Swiggy
2693,934,383.88,Credit,Amazon
2694,575,870.48,Credit,Amazon
2695,1565,393.08,Debit,Zomato
2696,1811,356.34,Debit,Flipkart
2697,3931,998.26,Debit,Amazon
2698,285,487.65,Debit,Swiggy
2699,2532,807.17,Credit,Uber
2700,1955,806.94,Credit,Amazon
2701,2420,927.11,Credit,Amazon
2702,70,94.05,Credit,Uber
2703,379,278.51,Credit,Zomato
2704,1303,770.07,Debit,Flipkart
2705,3815,566.98,Debit,Zomato
2706,2350,564.02,Credit,Swiggy
2707,255,174.55,Credit,Amazon
2708,1708,288.34,Debit,Zomato
2709,2992,526.12,Debit,Flipkart
2710,692,284.41,Credit,Swiggy
2711,1288,218.18,Debit,Zomato
2712,3767,96.88,Debit,Amazon
2713,834,164.17,Credit,Flipkart
2714,2765,771.18,Credit,Amazon
2715,2472,721.59,Debit,Amazon
2716,3833,55.38,Debit,Swiggy
2717,2261,211.25,Credit,Flipkart
2718,3743,564.85,Debit,Uber
2719,2036,329.4,Debit,Amazon
2720,1968,825.02,Debit,Flipkart
2721,100,787.14,Credit,Amazon
2722,1853,892.66,Debit,Zomato
2723,3184,567.3,Debit,Zomato
2724,2356,358.56,Credit,Flipkart
2725,2726,610.0,Credit,Swiggy
2726,2523,98.25,Debit,Uber
2727,1572,19.49,Credit,Zomato
2728,112,26.92,Credit,Swiggy
2729,3159,413.47,Debit,Uber
2730,183,235.8,Credit,Zomato
2731,2645,165.76,Debit,Uber
2732,3853,619.17,Debit,Amazon
2733,165,995.14,Credit,Flipkart
2734,2863,185.98,Debit,Zomato
2735,2138,550.96,Debit,Zomato
2736,2024,128.53,Debit,Amazon
2737,455,934.89,Debit,Zomato
2738,2286,298.84,Debit,Zomato
2739,2023,879.56,Credit,Zomato
2740,2582,290.25,Credit,Zomato
2741,3751,807.99,Debit,Zomato
2742,727,217.29,Debit,Swiggy
2743,2106,299.86,Credit,Zomato
2744,542,200.55,Debit,Amazon
2745,1938,271.62,Debit,Zomato
2746,1022,836.52,Debit,Uber
2747,2666,642.64,Credit,Uber
2748,2450,411.82,Debit,Amazon
2749,3054,971.81,Credit,Swiggy
2750,842,470.21,Debit,Amazon
2751,1703,970.06,Debit,Swiggy
2752,3934,204.62,Credit,Flipkart
2753,1690,905.59,Credit,Uber
2754,2887,23.68,Debit,Uber
2755,519,549.85,Debit,Uber
2756,197,428.82,Debit,Swiggy
2757,3905,529.84,Credit,Amazon
2758,2094,557.91,Debit,Swiggy
2759,2578,395.14,Credit,Uber
2760,1421,998.22,Debit,Uber
2761,1689,976.74,Debit,Uber
2762,1000,962.13,Debit,Uber
2763,2824,979.29,Debit,Flipkart
2764,2122,795.08,Debit,Uber
2765,3488,988.7,Debit,Swiggy
2766,3729,893.44,Debit,Uber
2767,1638,421.77,Credit,Zomato
2768,2383,786.93,Debit,Flipkart
2769,1871,912.95,Debit,Uber
2770,633,715.48,Debit,Zomato
2771,2736,428.55,Debit,Swiggy
2772,575,75.13,Credit,Flipkart
2773,2344,811.6,Credit,Uber
2774,1108,953.22,Debit,Swiggy
2775,1039,368.84,Debit,Zomato
2776,1891,160.39,Credit,Flipkart
2777,3206,333.24,Credit,Uber
2778,478,586.8,Credit,Swiggy
2779,2681,323.76,Debit,Flipkart
2780,2367,614.51,Credit,Zomato
2781,3464,967.18,Credit,Uber
2782,2527,674.03,Debit,Flipkart
2783,3712,369.03,Debit,Zomato
2784,2416,936.4,Debit,Zomato
2785,367,569.98,Credit,Swiggy
2786,3360,137.09,Credit,Zomato
2787,1837,503.99,Credit,Zomato
2788,2426,657.1,Credit,Amazon
2789,1716,839.87,Debit,Zomato
2790,2511,937.11,Credit,Uber
2791,1618,324.24,Debit,Flipkart
2792,13,163.96,Credit,Uber
2793,536,83.09,Credit,Uber
2794,3240,740.97,Credit,Swiggy
2795,2318,797.21,Debit,Amazon
2796,3142,415.28,Credit,Amazon
2797,3390,401.97,Debit,Uber
2798,376,954.69,Debit,Flipkart
2799,3161,917.51,Debit,Amazon
2800,1725,240.93,Debit,Amazon
2801,257,783.0,Credit,Uber
2802,2265,626.47,Credit,Amazon
2803,450,162.68,Debit,Swiggy
2804,894,363.2,Debit,Uber
2805,3616,185.7,Credit,Amazon
2806,3213,302.2,Credit,Amazon
2807,1185,619.15,Debit,Amazon
2808,2080,381.51,Credit,Uber
2809,1848,400.12,Credit,Flipkart
2810,3224,544.25,Credit,Zomato
2811,3931,96.35,Debit,Amazon
2812,1284,741.41,Debit,Zomato
2813,3800,407.69,Debit,Zomato
2814,3351,485.59,Debit,Amazon
2815,1309,974.56,Debit,Amazon
2816,610,350.92,Credit,Zomato
2817,917,651.74,Credit,Flipkart
2818,2590,398.58,Credit,Zomato
2819,1626,895.34,Debit,Flipkart
2820,148,848.29,Credit,Swiggy
2821,656,249.21,Debit,Flipkart
2822,2115,694.83,Debit,Uber
2823,3941,74.52,Debit,Amazon
2824,2618,963.55,Debit,Swiggy
2825,1817,355.5,Debit,Zomato
2826,1303,833.52,Debit,Flipkart
2827,2796,325.25,Credit,Swiggy
2828,443,636.44,Debit,Uber
2829,2945,983.75,Credit,Flipkart
2830,3937,877.98,Debit,Zomato
2831,399,168.76,Credit,Zomato
2832,1152,552.01,Debit,Flipkart
2833,3409,355.05,Debit,Uber
2834,2530,440.0,Credit,Amazon
2835,3793,341.83,Debit,Amazon
2836,2996,342.6,Debit,Zomato
2837,2234,547.13,Credit,Uber
2838,2217,200.04,Credit,Zomato
2839,1708,542.02,Debit,Amazon
2840,3332,286.18,Credit,Zomato
2841,3789,296.09,Credit,Flipkart
2842,1988,741.36,Debit,Flipkart
2843,1671,39.3,Credit,Uber
2844,1582,387.14,Debit,Amazon
2845,507,413.46,Credit,Uber
2846,2569,490.26,Debit,Uber
2847,3543,672.32,Debit,Amazon
2848,161,375.99,Debit,Swiggy
2849,3361,221.01,Credit,Swiggy
2850,340,886.02,Debit,Zomato
2851,3972,981.23,Credit,Swiggy
2852,3905,29.81,Debit,Flipkart
2853,3574,551.0,Debit,Uber
2854,3178,348.29,Debit,Zomato
2855,1826,284.22,Credit,Uber
2856,1499,342.35,Debit,Amazon
2857,3925,642.49,Debit,Swiggy
2858,1624,198.81,Credit,Amazon
2859,1487,913.73,Debit,Zomato
2860,1507,471.45,Debit,Flipkart
2861,2752,332.32,Credit,Swiggy
2862,1177,767.88,Credit,Amazon
2863,823,26.18,Credit,Swiggy
2864,3721,437.53,Debit,Uber
2865,785,361.75,Credit,Flipkart
2866,3221,344.83,Debit,Swiggy
2867,3260,343.7,Debit,Flipkart
2868,3725,40.96,Credit,Uber
2869,131,160.6,Credit,Uber
2870,1476,150.47,Debit,Amazon
2871,2564,988.72,Credit,Zomato
2872,3563,31.94,Credit,Amazon
2873,1500,175.4,Debit,Flipkart
2874,3335,974.43,Credit,Amazon
2875,3610,631.97,Credit,Swiggy
2876,3531,456.16,Credit,Amazon
2877,2584,87.97,Debit,Zomato
2878,3850,672.96,Credit,Zomato
2879,2789,146.42,Credit,Flipkart
2880,781,674.47,Debit,Uber
2881,3709,979.38,Debit,Zomato
2882,1708,536.65,Debit,Flipkart
2883,1770,221.94,Debit,Zomato
2884,1319,629.03,Credit,Zomato
2885,1939,517.8,Debit,Uber
2886,1459,537.81,Debit,Swiggy
2887,3347,483.33,Credit,Flipkart
2888,2636,677.0,Debit,Zomato
2889,3380,576.23,Debit,Zomato
2890,2774,987.13,Credit,Amazon
2891,2991,827.6,Debit,Swiggy
2892,3045,272.05,Debit,Uber
2893,376,728.5,Credit,Flipkart
2894,3230,222.16,Credit,Zomato
2895,3886,784.52,Credit,Flipkart
2896,2252,156.08,Credit,Uber
2897,3037,478.82,Credit,Swiggy
2898,661,792.7,Credit,Amazon
2899,2123,287.31,Credit,Swiggy
2900,1404,838.75,Credit,Amazon
2901,741,647.71,Credit,Flipkart
2902,304,403.55,Credit,Swiggy
2903,1086,429.18,Credit,Swiggy
2904,2618,926.73,Credit,Swiggy
2905,786,225.61,Debit,Uber
2906,3180,696.43,Credit,Flipkart
2907,1211,710.22,Credit,Amazon
2908,3035,923.23,Credit,Swiggy
2909,229,716.03,Credit,Flipkart
2910,3120,588.62,Credit,Uber
2911,1855,903.5,Debit,Uber
2912,268,830.84,Debit,Flipkart
2913,2775,719.61,Debit,Amazon
2914,2850,42.25,Debit,Flipkart
2915,254,379.79,Credit,Flipkart
2916,3005,635.57,Debit,Zomato
2917,870,527.03,Debit,Uber
2918,2135,326.13,Credit,Amazon
2919,1205,152.98,Debit,Zomato
2920,1049,557.47,Debit,Flipkart
2921,3460,293.06,Credit,Uber
2922,2270,240.67,Credit,Zomato
2923,990,404.97,Debit,Zomato
2924,397,787.64,Credit,Amazon
2925,938,492.97,Debit,Flipkart
2926,2559,224.33,Credit,Amazon
2927,2609,125.73,Debit,Zomato
2928,2894,504.0,Debit,Zomato
2929,440,796.42,Debit,Amazon
2930,3247,656.29,Credit,Zomato
2931,1928,239.83,Credit,Swiggy
2932,2359,442.34,Debit,Uber
2933,2008,856.68,Credit,Flipkart
2934,3346,185.88,Credit,Uber
2935,35,536.76,Debit,Flipkart
2936,2265,362.67,Credit,Zomato
2937,721,132.94,Credit,Amazon
2938,3744,59.4,Debit,Amazon
2939,3064,560.31,Debit,Zomato
2940,3480,30.54,Credit,Flipkart
2941,519,112.41,Credit,Zomato
2942,269,354.09,Credit,Flipkart
2943,638,53.08,Debit,Zomato
2944,2523,406.44,Credit,Zomato
2945,3952,139.06,Credit,Zomato
2946,1349,356.37,Credit,Amazon
2947,1380,793.25,Credit,Flipkart
2948,90,630.1,Credit,Zomato
2949,1066,450.95,Credit,Uber
2950,1389,100.91,Debit,Uber
2951,1695,622.96,Debit,Amazon
2952,3274,172.07,Debit,Swiggy
2953,1390,85.82,Credit,Amazon
2954,3866,667.36,Credit,Swiggy
2955,3030,912.94,Debit,Amazon
2956,3916,465.99,Debit,Uber
2957,2336,50.59,Debit,Zomato
2958,3675,881.49,Debit,Flipkart
2959,481,76.3,Debit,Zomato
2960,2685,868.84,Credit,Uber
2961,501,397.9,Credit,Flipkart
2962,1662,371.74,Credit,Swiggy
2963,2100,547.37,Credit,Swiggy
2964,3988,957.51,Credit,Uber
2965,103,899.75,Debit,Flipkart
2966,3433,475.63,Debit,Zomato
2967,1448,698.86,Credit,Uber
2968,2747,584.62,Debit,Swiggy
2969,3277,696.53,Credit,Uber
2970,3086,831.03,Credit,Zomato
2971,1964,44.15,Debit,Amazon
2972,1640,332.5,Credit,Amazon
2973,3701,959.74,Credit,Zomato
2974,2518,949.84,Credit,Flipkart
2975,3538,21.11,Debit,Uber
2976,1328,209.43,Debit,Zomato
2977,3677,993.83,Credit,Amazon
2978,2475,497.9,Credit,Swiggy
2979,1680,577.14,Debit,Zomato
2980,2158,174.76,Debit,Zomato
2981,3747,895.39,Debit,Zomato
2982,1589,238.95,Debit,Amazon
2983,2563,197.75,Credit,Amazon
2984,68,235.84,Credit,Zomato
2985,3318,920.43,Credit,Zomato
2986,2437,705.82,Debit,Flipkart
2987,1674,770.91,Debit,Swiggy
2988,308,383.27,Credit,Uber
2989,3997,910.09,Debit,Uber
2990,1376,791.51,Credit,Uber
2991,1823,753.09,Debit,Amazon
2992,1090,971.23,Credit,Amazon
2993,460,372.53,Credit,Flipkart
2994,2395,614.86,Credit,Amazon
2995,2373,910.83,Credit,Zomato
2996,667,792.98,Debit,Swiggy
2997,1623,567.75,Credit,Swiggy
2998,1057,85.45,Credit,Swiggy
2999,68,656.2,Credit,Swiggy
3000,2235,531.29,Credit,Uber
