search_id,user_id,search_query,search_time
2563,3490,best laptop,2023-07-22
2564,1939,weather,2023-01-21
2565,137,best laptop,2023-07-17
2566,1652,buy phone,2023-04-22
2567,2399,weather,2023-05-29
2568,3233,how to code,2023-08-31
2569,1691,news today,2023-07-02
2570,2221,news today,2023-10-11
2571,1154,buy phone,2023-12-03
2572,79,buy phone,2023-12-04
2573,979,news today,2023-10-29
2574,569,best laptop,2023-10-27
2575,2911,how to code,2023-03-30
2576,2105,how to code,2023-08-10
2577,3472,buy phone,2023-09-05
2578,2411,buy phone,2023-06-26
2579,3407,best laptop,2023-04-28
2580,134,buy phone,2023-06-23
2581,2062,how to code,2023-08-07
2582,283,news today,2023-08-06
2583,2854,how to code,2023-11-15
2584,3731,best laptop,2023-03-18
2585,3493,news today,2023-03-29
2586,127,news today,2023-03-19
2587,2027,how to code,2023-07-20
2588,1796,news today,2023-03-05
2589,1850,news today,2023-01-04
2590,218,buy phone,2023-03-24
2591,3977,news today,2023-07-12
2592,745,best laptop,2023-01-06
2593,3953,news today,2023-07-12
2594,2728,buy phone,2023-08-05
2595,3727,weather,2023-12-13
2596,3561,weather,2023-01-22
2597,3045,best laptop,2023-05-25
2598,260,best laptop,2023-10-12
2599,1242,news today,2023-05-25
2600,1844,news today,2023-01-02
2601,1682,weather,2023-10-15
2602,1513,weather,2023-12-25
2603,1467,how to code,2023-08-13
2604,99,weather,2023-08-02
2605,182,weather,2023-06-15
2606,2217,best laptop,2023-05-21
2607,2281,how to code,2023-11-13
2608,956,how to code,2023-03-05
2609,1117,news today,2023-11-29
2610,3701,news today,2023-07-31
2611,472,how to code,2023-10-16
2612,1540,how to code,2023-04-08
2613,1109,news today,2023-06-15
2614,679,best laptop,2023-05-06
2615,1543,best laptop,2023-06-06
2616,381,best laptop,2023-09-07
2617,3479,best laptop,2023-03-02
2618,1256,news today,2023-02-01
2619,2299,buy phone,2023-10-01
2620,3157,weather,2023-10-28
2621,2367,weather,2023-01-21
2622,2241,weather,2023-01-12
2623,1659,weather,2023-09-01
2624,2985,news today,2023-04-13
2625,2649,buy phone,2023-10-03
2626,2655,news today,2023-01-07
2627,3959,buy phone,2023-12-13
2628,3372,news today,2023-05-10
2629,3430,how to code,2023-10-26
2630,1581,buy phone,2023-04-07
2631,765,weather,2023-10-04
2632,3525,buy phone,2023-10-12
2633,2933,best laptop,2023-10-15
2634,991,buy phone,2023-06-22
2635,1587,best laptop,2023-11-28
2636,2554,best laptop,2023-07-24
2637,2113,how to code,2023-04-13
2638,3638,buy phone,2023-04-23
2639,2270,how to code,2023-12-26
2640,466,weather,2023-05-11
2641,2120,buy phone,2023-02-08
2642,888,news today,2023-11-03
2643,2522,news today,2023-01-08
2644,3752,news today,2023-02-15
2645,3770,best laptop,2023-07-13
2646,2703,news today,2023-01-06
2647,19,weather,2023-02-27
2648,2570,buy phone,2023-06-18
2649,784,buy phone,2023-05-02
2650,1707,best laptop,2023-09-06
2651,415,best laptop,2023-07-26
2652,364,best laptop,2023-04-25
2653,2576,weather,2023-08-27
2654,1104,buy phone,2023-02-23
2655,796,how to code,2023-03-17
2656,1214,best laptop,2023-06-18
2657,1172,news today,2023-02-17
2658,1699,how to code,2023-08-12
2659,443,how to code,2023-03-11
2660,2313,best laptop,2023-06-04
2661,3944,news today,2023-02-16
2662,650,best laptop,2023-10-06
2663,509,best laptop,2023-07-21
2664,3373,news today,2023-05-22
2665,466,how to code,2023-11-13
2666,2413,how to code,2023-05-06
2667,1423,news today,2023-11-28
2668,2541,how to code,2023-06-02
2669,2590,weather,2023-03-06
2670,1840,best laptop,2023-04-06
2671,1504,weather,2023-06-30
2672,3240,weather,2023-12-28
2673,1627,weather,2023-06-27
2674,1115,buy phone,2023-05-09
2675,723,buy phone,2023-02-08
2676,842,weather,2023-10-27
2677,2348,best laptop,2023-12-27
2678,2222,weather,2023-12-16
2679,646,weather,2023-05-13
2680,3445,buy phone,2023-04-19
2681,24,weather,2023-03-13
2682,3273,best laptop,2023-07-27
2683,731,best laptop,2023-03-06
2684,7,weather,2023-08-29
2685,3078,best laptop,2023-03-20
2686,3702,weather,2023-03-29
2687,3233,buy phone,2023-06-27
2688,1621,weather,2023-09-19
2689,2926,how to code,2023-03-07
2690,1272,buy phone,2023-11-21
2691,166,best laptop,2023-04-15
2692,428,best laptop,2023-04-08
2693,2193,buy phone,2023-04-06
2694,1535,how to code,2023-02-15
2695,3615,buy phone,2023-01-31
2696,933,news today,2023-07-23
2697,2557,how to code,2023-05-28
2698,2955,buy phone,2023-05-12
2699,3292,news today,2023-07-05
2700,2693,weather,2023-07-08
2701,1600,how to code,2023-05-07
2702,2124,weather,2023-12-30
2703,1667,news today,2023-10-24
2704,824,best laptop,2023-11-05
2705,1343,best laptop,2023-03-28
2706,3945,best laptop,2023-05-01
2707,1062,weather,2023-11-28
2708,566,how to code,2023-10-31
2709,1666,weather,2023-05-15
2710,3802,weather,2023-11-24
2711,1538,best laptop,2023-07-18
2712,3318,weather,2023-06-20
2713,1164,news today,2023-09-17
2714,3880,buy phone,2023-05-04
2715,1282,buy phone,2023-08-30
2716,2665,buy phone,2023-03-12
2717,2429,best laptop,2023-02-28
2718,2896,best laptop,2023-04-19
2719,3550,buy phone,2023-02-10
2720,1209,how to code,2023-10-13
2721,303,buy phone,2023-05-26
2722,1518,weather,2023-10-13
2723,756,buy phone,2023-02-21
2724,164,buy phone,2023-06-25
2725,1668,how to code,2023-10-06
2726,1227,best laptop,2023-06-14
2727,3480,best laptop,2023-11-23
2728,1234,weather,2023-09-09
2729,1883,buy phone,2023-04-13
2730,2149,news today,2023-02-22
2731,3518,weather,2023-09-12
2732,898,best laptop,2023-12-27
2733,783,how to code,2023-06-22
2734,1995,best laptop,2023-09-08
2735,1585,best laptop,2023-06-26
2736,2416,how to code,2023-02-18
2737,3311,buy phone,2023-04-21
2738,727,buy phone,2023-07-29
2739,3363,best laptop,2023-09-05
2740,2420,weather,2023-06-24
2741,2910,news today,2023-04-17
2742,1455,weather,2023-06-02
2743,2328,weather,2023-12-13
2744,3539,best laptop,2023-06-04
2745,2364,best laptop,2023-05-20
2746,2013,news today,2023-05-31
2747,1101,news today,2023-09-30
2748,816,news today,2023-02-13
2749,151,best laptop,2023-03-12
2750,3468,best laptop,2023-05-05
2751,1009,weather,2023-06-01
2752,1520,best laptop,2023-12-15
2753,1321,buy phone,2023-11-12
2754,669,buy phone,2023-11-05
2755,3782,news today,2023-08-08
2756,3968,best laptop,2023-08-03
2757,407,buy phone,2023-11-26
2758,2335,weather,2023-05-24
2759,3565,how to code,2023-04-17
2760,2965,weather,2023-12-20
2761,3608,how to code,2023-10-08
2762,3528,weather,2023-11-18
2763,492,buy phone,2023-11-02
2764,1033,best laptop,2023-11-21
2765,1942,how to code,2023-11-30
2766,1156,best laptop,2023-03-05
2767,1101,best laptop,2023-10-11
2768,2786,buy phone,2023-09-22
2769,2179,news today,2023-01-06
2770,997,news today,2023-06-17
2771,1912,how to code,2023-12-21
2772,1436,buy phone,2023-06-22
2773,1114,best laptop,2023-12-04
2774,2546,weather,2023-04-29
2775,3701,weather,2023-08-14
2776,2670,how to code,2023-06-23
2777,889,how to code,2023-05-09
2778,354,how to code,2023-07-06
2779,2319,buy phone,2023-03-04
2780,1416,weather,2023-10-01
2781,432,buy phone,2023-03-27
2782,739,buy phone,2023-07-29
2783,2520,best laptop,2023-07-12
2784,1780,buy phone,2023-08-26
2785,1332,buy phone,2023-01-20
2786,508,best laptop,2023-07-01
2787,55,news today,2023-02-17
2788,2085,best laptop,2023-08-16
2789,900,how to code,2023-02-23
2790,2103,news today,2023-04-12
2791,524,weather,2023-03-30
2792,2963,buy phone,2023-05-24
2793,463,news today,2023-05-28
2794,697,weather,2023-08-18
2795,1502,best laptop,2023-10-30
2796,1773,best laptop,2023-09-07
2797,3877,how to code,2023-08-13
2798,716,how to code,2023-06-10
2799,1235,news today,2023-06-17
2800,3298,buy phone,2023-04-20
2801,3079,best laptop,2023-09-18
2802,2780,news today,2023-06-22
2803,1847,news today,2023-10-24
2804,3612,news today,2023-08-31
2805,989,how to code,2023-07-28
2806,1829,best laptop,2023-08-31
2807,212,how to code,2023-09-11
2808,3261,how to code,2023-03-23
2809,3147,news today,2023-01-31
2810,754,weather,2023-01-04
2811,3186,weather,2023-07-13
2812,3751,weather,2023-02-25
2813,3690,news today,2023-09-18
2814,3223,buy phone,2023-03-22
2815,436,best laptop,2023-02-23
2816,1902,news today,2023-04-06
2817,84,news today,2023-12-15
2818,1236,how to code,2023-12-02
2819,779,weather,2023-09-14
2820,834,news today,2023-07-23
2821,3853,buy phone,2023-07-30
2822,2509,best laptop,2023-11-25
2823,1961,buy phone,2023-11-13
2824,177,news today,2023-05-06
2825,1807,news today,2023-01-07
2826,2360,how to code,2023-05-05
2827,1718,buy phone,2023-09-28
2828,3231,how to code,2023-04-18
2829,1725,buy phone,2023-09-17
2830,186,weather,2023-11-15
2831,1495,weather,2023-03-11
2832,1980,buy phone,2023-02-07
2833,1333,how to code,2023-06-24
2834,246,weather,2023-07-07
2835,1853,news today,2023-08-15
2836,3065,best laptop,2023-09-15
2837,384,how to code,2023-07-16
2838,3114,buy phone,2023-01-08
2839,285,best laptop,2023-02-20
2840,3028,best laptop,2023-08-10
2841,988,news today,2023-01-19
2842,3995,how to code,2023-12-16
2843,300,best laptop,2023-09-04
2844,901,how to code,2023-01-31
2845,1460,news today,2023-03-21
2846,1393,buy phone,2023-12-24
2847,2922,best laptop,2023-01-22
2848,2534,best laptop,2023-10-16
2849,2484,best laptop,2023-08-30
2850,806,how to code,2023-08-02
2851,3500,best laptop,2023-07-19
2852,2229,how to code,2023-06-14
2853,2931,weather,2023-05-20
2854,1922,weather,2023-11-16
2855,877,how to code,2023-10-12
2856,694,weather,2023-01-13
2857,2388,news today,2023-01-26
2858,2539,news today,2023-01-22
2859,2543,weather,2023-12-15
2860,1997,buy phone,2023-03-17
2861,730,how to code,2023-04-02
2862,1187,weather,2023-11-25
2863,1582,how to code,2023-09-23
2864,2504,weather,2023-02-17
2865,3164,news today,2023-06-19
2866,105,buy phone,2023-12-12
2867,2767,how to code,2023-09-02
2868,439,buy phone,2023-08-16
2869,1522,news today,2023-07-06
2870,1352,best laptop,2023-06-17
2871,2699,best laptop,2023-07-22
2872,3613,how to code,2023-01-06
2873,509,news today,2023-05-12
2874,251,how to code,2023-09-02
2875,3013,how to code,2023-04-01
2876,1215,how to code,2023-11-07
2877,2095,buy phone,2023-05-06
2878,879,weather,2023-08-30
2879,1275,news today,2023-09-06
2880,1018,buy phone,2023-01-07
2881,2823,weather,2023-03-29
2882,2933,how to code,2023-03-27
2883,64,best laptop,2023-12-21
2884,3922,buy phone,2023-05-25
2885,320,news today,2023-11-27
2886,860,news today,2023-07-17
2887,2828,weather,2023-12-29
2888,1548,buy phone,2023-06-13
2889,3364,how to code,2023-05-25
2890,2077,weather,2023-12-08
2891,1675,news today,2023-01-01
2892,437,buy phone,2023-04-30
2893,1990,best laptop,2023-03-08
2894,1621,how to code,2023-12-21
2895,3658,news today,2023-02-18
2896,763,buy phone,2023-11-03
2897,736,best laptop,2023-11-23
2898,3119,news today,2023-10-14
2899,3489,best laptop,2023-01-24
2900,3665,news today,2023-07-30
2901,2499,weather,2023-10-20
2902,633,weather,2023-03-04
2903,1579,weather,2023-02-25
2904,3730,buy phone,2023-01-18
2905,3146,weather,2023-12-28
2906,1077,buy phone,2023-03-18
2907,2281,how to code,2023-09-17
2908,1831,weather,2023-05-01
2909,1899,buy phone,2023-07-03
2910,200,news today,2023-02-17
2911,674,buy phone,2023-05-27
2912,549,buy phone,2023-10-09
2913,937,news today,2023-12-30
2914,2145,buy phone,2023-10-21
2915,49,news today,2023-03-21
2916,896,best laptop,2023-08-24
2917,2570,weather,2023-08-17
2918,2088,how to code,2023-10-11
2919,914,buy phone,2023-03-02
2920,1177,news today,2023-08-08
2921,3178,weather,2023-12-11
2922,2601,buy phone,2023-03-30
2923,676,weather,2023-09-21
2924,770,best laptop,2023-08-16
2925,211,buy phone,2023-04-13
2926,3274,news today,2023-03-29
2927,2481,best laptop,2023-01-23
2928,2755,buy phone,2023-10-20
2929,2613,weather,2023-09-24
2930,147,best laptop,2023-01-17
2931,1523,news today,2023-10-12
2932,2330,buy phone,2023-11-09
2933,3382,weather,2023-06-11
2934,2803,weather,2023-03-19
2935,3123,best laptop,2023-05-02
2936,495,buy phone,2023-04-22
2937,2457,weather,2023-08-27
2938,1650,best laptop,2023-07-29
2939,2321,how to code,2023-12-15
2940,2506,weather,2023-01-02
2941,1144,best laptop,2023-07-22
2942,3773,how to code,2023-10-14
2943,46,best laptop,2023-04-27
2944,3315,weather,2023-10-27
2945,311,how to code,2023-12-12
2946,2610,best laptop,2023-04-24
2947,331,buy phone,2023-03-15
2948,11,how to code,2023-08-29
2949,908,best laptop,2023-10-29
2950,3496,buy phone,2023-02-23
2951,3120,how to code,2023-06-08
2952,1401,best laptop,2023-04-19
2953,1592,weather,2023-10-07
2954,8,how to code,2023-06-02
2955,984,how to code,2023-06-12
2956,3598,buy phone,2023-02-26
2957,1751,best laptop,2023-11-24
2958,1394,weather,2023-11-21
2959,3512,buy phone,2023-08-02
2960,3829,how to code,2023-01-28
2961,566,buy phone,2023-07-23
2962,3556,buy phone,2023-02-02
2963,2321,buy phone,2023-11-05
2964,2989,how to code,2023-05-02
2965,901,news today,2023-01-16
2966,2179,buy phone,2023-06-03
2967,3593,news today,2023-12-09
2968,2772,weather,2023-08-06
2969,2682,weather,2023-04-15
2970,114,weather,2023-03-18
2971,532,best laptop,2023-03-28
2972,1523,how to code,2023-01-31
2973,3411,news today,2023-04-10
2974,1045,best laptop,2023-06-04
2975,1744,news today,2023-10-19
2976,33,how to code,2023-11-11
2977,133,buy phone,2023-04-16
2978,2968,best laptop,2023-08-18
2979,1727,how to code,2023-01-03
2980,975,best laptop,2023-08-10
2981,26,weather,2023-05-01
2982,3436,best laptop,2023-06-09
2983,2649,buy phone,2023-09-28
2984,3164,buy phone,2023-11-27
2985,545,news today,2023-07-13
2986,1262,best laptop,2023-08-06
2987,2066,weather,2023-07-10
2988,3346,buy phone,2023-09-09
2989,934,news today,2023-08-14
2990,2337,weather,2023-01-01
2991,1051,weather,2023-05-13
2992,817,weather,2023-03-31
2993,3506,how to code,2023-01-06
2994,1935,buy phone,2023-09-01
2995,108,how to code,2023-05-13
2996,3021,how to code,2023-04-26
2997,948,buy phone,2023-03-14
2998,738,best laptop,2023-06-05
2999,2372,news today,2023-07-30
3000,2915,buy phone,2023-03-10
3001,3603,news today,2023-10-27
3002,2783,best laptop,2023-05-24
3003,793,buy phone,2023-07-18
3004,3176,weather,2023-07-25
3005,1868,buy phone,2023-07-20
3006,1356,best laptop,2023-08-27
3007,1386,how to code,2023-03-09
3008,3993,buy phone,2023-06-20
3009,289,weather,2023-10-24
3010,1468,buy phone,2023-03-11
3011,1061,how to code,2023-10-14
3012,1372,buy phone,2023-01-17
3013,2940,weather,2023-05-17
3014,3828,best laptop,2023-08-07
3015,43,weather,2023-11-07
3016,1150,best laptop,2023-01-06
3017,2057,weather,2023-07-17
3018,3598,news today,2023-05-12
3019,3203,buy phone,2023-12-29
3020,3397,buy phone,2023-12-10
3021,2232,how to code,2023-07-03
3022,3354,news today,2023-01-18
3023,2943,how to code,2023-08-01
3024,1077,buy phone,2023-02-17
3025,3625,how to code,2023-01-29
3026,1874,best laptop,2023-06-02
3027,2918,news today,2023-11-28
3028,533,weather,2023-08-26
3029,3449,best laptop,2023-11-15
3030,1319,weather,2023-09-22
3031,1232,how to code,2023-07-18
3032,3048,buy phone,2023-01-14
3033,2711,best laptop,2023-10-03
3034,1501,news today,2023-01-10
3035,1994,weather,2023-05-19
3036,954,best laptop,2023-06-16
3037,69,buy phone,2023-05-27
3038,1867,news today,2023-09-02
3039,1949,news today,2023-03-11
3040,3902,weather,2023-11-24
3041,3509,best laptop,2023-11-17
3042,301,best laptop,2023-04-14
3043,27,news today,2023-08-17
3044,3700,how to code,2023-11-12
3045,2978,news today,2023-05-18
3046,2702,buy phone,2023-11-15
3047,2601,best laptop,2023-02-05
3048,2154,weather,2023-04-28
3049,586,best laptop,2023-09-12
3050,2620,news today,2023-11-09
3051,810,buy phone,2023-12-01
3052,634,how to code,2023-01-20
3053,1739,best laptop,2023-10-25
3054,3083,news today,2023-01-21
3055,2979,news today,2023-09-13
3056,659,news today,2023-09-05
3057,1240,buy phone,2023-06-15
3058,2934,news today,2023-12-15
3059,2369,news today,2023-09-12
3060,460,news today,2023-03-19
3061,3887,best laptop,2023-10-07
3062,3598,news today,2023-10-09
3063,2627,buy phone,2023-12-31
3064,3764,best laptop,2023-02-03
3065,2925,news today,2023-04-09
3066,2802,how to code,2023-05-23
3067,160,buy phone,2023-02-24
3068,464,how to code,2023-01-03
3069,998,buy phone,2023-11-28
3070,1546,how to code,2023-08-07
3071,3708,news today,2023-07-30
3072,3345,how to code,2023-11-01
3073,2289,how to code,2023-05-29
3074,936,buy phone,2023-08-20
3075,3012,news today,2023-03-29
3076,3007,buy phone,2023-07-30
3077,1679,news today,2023-08-11
3078,865,weather,2023-10-23
3079,1191,best laptop,2023-05-28
3080,3641,best laptop,2023-07-26
3081,2698,buy phone,2023-12-26
3082,2375,news today,2023-08-15
3083,865,how to code,2023-12-26
3084,2577,best laptop,2023-07-03
3085,3916,buy phone,2023-02-10
3086,1297,buy phone,2023-07-01
3087,2927,buy phone,2023-02-13
3088,3448,news today,2023-07-29
3089,1936,buy phone,2023-12-03
3090,3447,weather,2023-09-07
3091,334,how to code,2023-03-25
3092,3075,buy phone,2023-05-19
3093,3315,news today,2023-08-19
3094,1644,how to code,2023-01-12
3095,3123,how to code,2023-09-30
3096,2930,best laptop,2023-03-31
3097,2398,buy phone,2023-01-25
3098,2222,buy phone,2023-01-26
3099,2164,news today,2023-06-02
3100,1719,weather,2023-03-01
3101,2409,weather,2023-03-01
3102,3427,best laptop,2023-10-10
3103,1690,weather,2023-06-20
3104,1783,news today,2023-03-17
3105,2124,best laptop,2023-10-03
3106,3999,buy phone,2023-07-27
3107,2804,weather,2023-06-04
3108,1105,news today,2023-06-29
3109,3301,news today,2023-03-23
3110,72,buy phone,2023-01-10
3111,3475,news today,2023-08-31
3112,3290,best laptop,2023-06-27
3113,452,best laptop,2023-10-13
3114,2959,how to code,2023-09-14
3115,1779,buy phone,2023-11-06
3116,2415,news today,2023-01-04
3117,826,weather,2023-08-03
3118,3662,best laptop,2023-01-30
3119,2718,buy phone,2023-12-12
3120,3632,buy phone,2023-03-06
3121,1336,best laptop,2023-05-04
3122,3370,how to code,2023-10-12
3123,3096,buy phone,2023-06-02
3124,2158,news today,2023-02-09
3125,52,weather,2023-01-26
3126,1963,weather,2023-09-30
3127,3362,best laptop,2023-06-08
3128,3516,buy phone,2023-07-08
3129,467,weather,2023-09-21
3130,3331,buy phone,2023-03-10
3131,3396,best laptop,2023-01-01
3132,1675,how to code,2023-03-20
3133,1933,weather,2023-08-16
3134,2866,news today,2023-11-23
3135,1362,best laptop,2023-02-15
3136,787,how to code,2023-04-18
3137,556,news today,2023-12-21
3138,2977,news today,2023-05-04
3139,2040,weather,2023-05-28
3140,3494,buy phone,2023-09-09
3141,2307,best laptop,2023-01-02
3142,3697,news today,2023-08-10
3143,1763,weather,2023-07-08
3144,2113,how to code,2023-03-12
3145,2211,news today,2023-12-25
3146,3236,how to code,2023-11-29
3147,1702,best laptop,2023-04-07
3148,2087,weather,2023-08-20
3149,2713,how to code,2023-01-30
3150,2368,buy phone,2023-01-30
3151,2408,how to code,2023-08-03
3152,2317,how to code,2023-06-22
3153,2372,weather,2023-10-07
3154,2374,weather,2023-07-30
3155,1611,news today,2023-11-13
3156,257,how to code,2023-05-05
3157,2248,how to code,2023-03-21
3158,3510,weather,2023-07-03
3159,610,buy phone,2023-01-15
3160,1128,weather,2023-01-11
3161,1396,buy phone,2023-12-08
3162,905,weather,2023-03-30
3163,164,best laptop,2023-01-03
3164,1137,how to code,2023-01-24
3165,615,buy phone,2023-03-30
3166,2026,best laptop,2023-01-09
3167,3621,buy phone,2023-02-15
3168,106,news today,2023-04-04
3169,699,news today,2023-03-12
3170,364,how to code,2023-07-07
3171,3093,best laptop,2023-05-19
3172,2708,best laptop,2023-01-10
3173,2022,news today,2023-01-03
3174,1153,how to code,2023-01-19
3175,3555,news today,2023-05-10
3176,699,best laptop,2023-08-09
3177,3868,buy phone,2023-05-10
3178,3271,best laptop,2023-04-23
3179,747,how to code,2023-05-18
3180,1976,best laptop,2023-02-12
3181,1644,weather,2023-08-06
3182,3593,best laptop,2023-02-27
3183,961,weather,2023-04-23
3184,3492,news today,2023-07-07
3185,3298,weather,2023-05-02
3186,2978,best laptop,2023-03-26
3187,209,best laptop,2023-04-16
3188,3317,best laptop,2023-12-22
3189,1312,how to code,2023-04-09
3190,3138,news today,2023-01-09
3191,1892,weather,2023-01-06
3192,1177,buy phone,2023-04-18
3193,2539,weather,2023-06-01
3194,3507,best laptop,2023-12-04
3195,2751,buy phone,2023-08-25
3196,2040,buy phone,2023-01-27
3197,3290,weather,2023-04-29
3198,1453,weather,2023-07-30
3199,2550,weather,2023-04-10
3200,666,weather,2023-01-03
3201,3861,news today,2023-10-21
3202,1618,how to code,2023-11-26
3203,2269,how to code,2023-11-25
3204,435,weather,2023-01-17
3205,2328,how to code,2023-04-16
3206,1647,weather,2023-08-18
3207,3164,weather,2023-10-31
3208,2572,weather,2023-06-26
3209,2041,news today,2023-03-25
3210,1163,best laptop,2023-09-20
3211,667,how to code,2023-07-15
3212,3095,how to code,2023-09-06
3213,1441,news today,2023-05-29
3214,2000,news today,2023-07-25
3215,2780,weather,2023-03-22
3216,348,weather,2023-07-08
3217,3309,best laptop,2023-07-25
3218,765,how to code,2023-11-04
3219,934,news today,2023-09-26
3220,183,best laptop,2023-10-17
3221,2556,how to code,2023-12-27
3222,2246,best laptop,2023-10-27
3223,1706,best laptop,2023-09-12
3224,1147,weather,2023-01-08
3225,3997,best laptop,2023-04-24
3226,3618,weather,2023-01-05
3227,381,how to code,2023-12-08
3228,825,how to code,2023-03-14
3229,1539,weather,2023-12-14
3230,3078,buy phone,2023-05-01
3231,3376,best laptop,2023-10-29
3232,1638,how to code,2023-08-22
3233,192,best laptop,2023-03-07
3234,3448,buy phone,2023-08-18
3235,525,best laptop,2023-01-31
3236,3108,buy phone,2023-11-03
3237,1094,news today,2023-10-24
3238,2337,buy phone,2023-02-20
3239,105,how to code,2023-05-27
3240,1740,weather,2023-04-05
3241,2361,weather,2023-11-25
3242,3127,best laptop,2023-02-07
3243,3179,news today,2023-07-17
3244,1677,best laptop,2023-08-29
3245,3809,buy phone,2023-06-22
3246,2355,weather,2023-09-13
3247,3932,buy phone,2023-02-10
3248,821,weather,2023-05-09
3249,36,weather,2023-02-23
3250,3205,weather,2023-03-27
3251,2935,how to code,2023-07-31
3252,1049,buy phone,2023-09-26
3253,1873,best laptop,2023-10-23
3254,1061,news today,2023-01-21
3255,1043,best laptop,2023-08-03
3256,2083,buy phone,2023-07-08
3257,3435,news today,2023-06-10
3258,1442,best laptop,2023-07-20
3259,1846,news today,2023-01-29
3260,3502,buy phone,2023-09-01
3261,1542,weather,2023-07-02
3262,467,buy phone,2023-02-01
3263,2945,how to code,2023-09-24
3264,199,news today,2023-02-05
3265,3618,buy phone,2023-04-03
3266,1592,weather,2023-06-08
3267,2816,weather,2023-06-29
3268,1235,buy phone,2023-11-02
3269,3681,best laptop,2023-08-06
3270,3866,buy phone,2023-11-25
3271,3573,weather,2023-12-19
3272,241,buy phone,2023-12-09
3273,1194,how to code,2023-08-15
3274,1883,best laptop,2023-07-31
3275,294,buy phone,2023-12-19
3276,922,weather,2023-06-12
3277,1763,buy phone,2023-06-07
3278,1339,buy phone,2023-04-20
3279,3199,news today,2023-02-24
3280,468,buy phone,2023-12-16
3281,3864,how to code,2023-08-02
3282,2415,weather,2023-12-31
3283,3093,news today,2023-01-15
3284,2364,buy phone,2023-06-02
3285,758,best laptop,2023-01-20
3286,1114,how to code,2023-02-21
3287,3476,how to code,2023-12-09
3288,1542,how to code,2023-11-17
3289,2499,news today,2023-03-25
3290,2826,buy phone,2023-11-22
3291,908,how to code,2023-08-12
3292,1633,buy phone,2023-05-09
3293,3222,best laptop,2023-12-16
3294,2494,buy phone,2023-01-16
3295,957,buy phone,2023-10-01
3296,2128,buy phone,2023-03-18
3297,3089,weather,2023-10-27
3298,2186,news today,2023-11-02
3299,2700,buy phone,2023-04-02
3300,2899,how to code,2023-09-27
3301,1532,weather,2023-02-21
3302,552,buy phone,2023-12-15
3303,3991,weather,2023-05-01
3304,3752,news today,2023-02-19
3305,2122,weather,2023-09-30
3306,3146,how to code,2023-04-30
3307,2098,buy phone,2023-04-05
3308,3082,how to code,2023-05-29
3309,3175,best laptop,2023-10-16
3310,3934,weather,2023-09-14
3311,388,weather,2023-07-03
3312,2433,weather,2023-09-17
3313,299,news today,2023-05-30
3314,339,how to code,2023-07-24
3315,3461,best laptop,2023-06-21
3316,474,news today,2023-11-09
3317,616,news today,2023-08-10
3318,3874,buy phone,2023-06-17
3319,962,best laptop,2023-09-01
3320,792,weather,2023-08-06
3321,3214,weather,2023-02-25
3322,3881,buy phone,2023-03-04
3323,1194,weather,2023-04-13
3324,13,how to code,2023-06-16
3325,3741,weather,2023-01-07
3326,449,how to code,2023-05-22
3327,2222,buy phone,2023-05-05
3328,1698,buy phone,2023-03-31
3329,1983,how to code,2023-11-07
3330,1156,weather,2023-08-04
3331,3612,buy phone,2023-05-03
3332,2643,buy phone,2023-07-05
3333,1921,how to code,2023-06-02
3334,2980,buy phone,2023-09-06
3335,1899,weather,2023-04-24
3336,2317,buy phone,2023-04-06
3337,1275,how to code,2023-07-17
3338,1394,weather,2023-12-02
3339,2666,best laptop,2023-01-03
3340,773,how to code,2023-05-29
3341,2913,best laptop,2023-04-21
3342,2574,buy phone,2023-01-20
3343,1616,weather,2023-07-22
3344,888,buy phone,2023-07-01
3345,3578,weather,2023-11-27
3346,2720,news today,2023-08-15
3347,2226,buy phone,2023-10-19
3348,3739,buy phone,2023-12-24
3349,3619,buy phone,2023-03-17
3350,2307,how to code,2023-11-13
3351,260,weather,2023-11-12
3352,3207,weather,2023-08-11
3353,3533,weather,2023-02-05
3354,1513,how to code,2023-11-20
3355,643,weather,2023-10-27
3356,2129,buy phone,2023-11-29
3357,3439,best laptop,2023-03-31
3358,1083,news today,2023-01-29
3359,3146,weather,2023-06-25
3360,1263,how to code,2023-08-08
3361,2177,how to code,2023-05-16
3362,412,weather,2023-12-18
3363,2363,best laptop,2023-06-24
3364,3446,weather,2023-05-06
3365,3509,how to code,2023-06-20
3366,3210,news today,2023-09-23
3367,2503,best laptop,2023-05-14
3368,615,weather,2023-09-29
3369,899,news today,2023-01-26
3370,2951,weather,2023-10-04
3371,3081,best laptop,2023-04-10
3372,232,how to code,2023-12-28
3373,2659,best laptop,2023-01-30
3374,730,buy phone,2023-05-13
3375,3013,weather,2023-12-17
3376,1421,news today,2023-05-19
3377,1773,news today,2023-07-10
3378,3806,best laptop,2023-07-06
3379,1704,best laptop,2023-05-20
3380,2930,best laptop,2023-11-16
3381,1598,news today,2023-08-25
3382,318,how to code,2023-10-24
3383,1531,news today,2023-07-19
3384,2570,how to code,2023-10-11
3385,3818,best laptop,2023-03-21
3386,1111,buy phone,2023-09-16
3387,3851,news today,2023-04-11
3388,716,best laptop,2023-02-01
3389,1342,news today,2023-10-04
3390,3405,best laptop,2023-05-01
3391,3432,news today,2023-02-24
3392,3313,weather,2023-01-18
3393,3128,news today,2023-11-05
3394,1134,weather,2023-05-01
3395,3121,how to code,2023-04-20
